Date,Close/Last,Volume,Open,High,Low
03/30/2020,0.14033,N/A,0.14033,0.14033,0.14033
03/27/2020,0.14085,N/A,0.14085,0.14085,0.14085
03/26/2020,0.14089,N/A,0.14089,0.14089,0.14089
03/25/2020,0.13999,N/A,0.13999,0.13999,0.13999
03/24/2020,0.14067,N/A,0.14067,0.14067,0.14067
03/23/2020,0.14018,N/A,0.14018,0.14018,0.14018
03/20/2020,0.1399,N/A,0.1399,0.1399,0.1399
03/19/2020,0.1395,1,0.14064,0.14064,0.14064
03/18/2020,0.14064,N/A,0.14064,0.14064,0.14064
03/17/2020,0.1422,N/A,0.1422,0.1422,0.1422
03/16/2020,0.14206,N/A,0.14206,0.14206,0.14206
03/13/2020,0.14156,N/A,0.14156,0.14156,0.14156
03/12/2020,0.14174,N/A,0.14174,0.14174,0.14174
03/11/2020,0.14274,N/A,0.14274,0.14274,0.14274
03/10/2020,0.14283,N/A,0.14283,0.14283,0.14283
03/09/2020,0.14296,N/A,0.14296,0.14296,0.14296
03/06/2020,0.14345,N/A,0.14345,0.14345,0.14345
03/05/2020,0.14323,N/A,0.14323,0.14323,0.14323
03/04/2020,0.14366,N/A,0.14366,0.14366,0.14366
03/03/2020,0.14324,N/A,0.14324,0.14324,0.14324
03/02/2020,0.14236,N/A,0.14236,0.14236,0.14236
02/28/2020,0.14306,N/A,0.14306,0.14306,0.14306
02/27/2020,0.14278,N/A,0.14278,0.14278,0.14278
02/26/2020,0.14238,N/A,0.14238,0.14238,0.14238
02/25/2020,0.14231,N/A,0.14231,0.14231,0.14231
02/24/2020,0.1422,N/A,0.1422,0.1422,0.1422
02/21/2020,0.14218,N/A,0.14218,0.14218,0.14218
02/20/2020,0.14199,N/A,0.14199,0.14199,0.14199
02/19/2020,0.1426,N/A,0.1426,0.1426,0.1426
02/18/2020,0.143277,N/A,0.143277,0.143277,0.143277
02/14/2020,0.14328,N/A,0.14328,0.14328,0.14328
02/13/2020,0.14326,N/A,0.14326,0.14326,0.14326
02/12/2020,0.14343,N/A,0.14343,0.14343,0.14343
02/11/2020,0.14341,N/A,0.14341,0.14341,0.14341
02/10/2020,0.14321,N/A,0.14321,0.14321,0.14321
02/07/2020,0.14292,N/A,0.14292,0.14292,0.14292
02/06/2020,0.14338,N/A,0.14338,0.14338,0.14338
02/05/2020,0.14343,N/A,0.14343,0.14343,0.14343
02/04/2020,0.14325,N/A,0.14325,0.14325,0.14325
02/03/2020,0.14285,N/A,0.14285,0.14285,0.14285
01/31/2020,0.14324,N/A,0.14324,0.14324,0.14324
01/30/2020,0.14347,N/A,0.14347,0.14347,0.14347
01/29/2020,0.14383,N/A,0.14383,0.14383,0.14383
01/28/2020,0.14374,N/A,0.14374,0.14374,0.14374
01/27/2020,0.14353,N/A,0.14353,0.14353,0.14353
01/24/2020,0.14433,N/A,0.14433,0.14433,0.14433
01/23/2020,0.14444,N/A,0.14444,0.14444,0.14444
01/22/2020,0.14469,N/A,0.14469,0.14469,0.14469
01/21/2020,0.14474,N/A,0.14474,0.14474,0.14474
01/17/2020,0.14547,N/A,0.14547,0.14547,0.14547
01/16/2020,0.14519,N/A,0.14519,0.14519,0.14519
01/15/2020,0.14493,N/A,0.14493,0.14493,0.14493
01/14/2020,0.14501,N/A,0.14501,0.14501,0.14501
01/13/2020,0.14511,N/A,0.14511,0.14511,0.14511
01/10/2020,0.14458,N/A,0.14458,0.14458,0.14458
01/09/2020,0.14419,N/A,0.14419,0.14419,0.14419
01/08/2020,0.144,N/A,0.144,0.144,0.144
01/07/2020,0.14387,N/A,0.14387,0.14387,0.14387
01/06/2020,0.14331,N/A,0.14331,0.14331,0.14331
01/03/2020,0.14346,N/A,0.14346,0.14346,0.14346
01/02/2020,0.14349,N/A,0.14349,0.14349,0.14349
12/31/2019,0.14344,N/A,0.14344,0.14344,0.14344
12/30/2019,0.14309,N/A,0.14309,0.14309,0.14309
12/27/2019,0.14287,N/A,0.14287,0.14287,0.14287
12/26/2019,0.14285,N/A,0.14285,0.14285,0.14285
12/24/2019,0.14258,N/A,0.14258,0.14258,0.14258
12/23/2019,0.14247,N/A,0.14247,0.14247,0.14247
12/20/2019,0.14257,N/A,0.14257,0.14257,0.14257
12/19/2019,0.14258,N/A,0.14258,0.14258,0.14258
12/18/2019,0.14258,N/A,0.14258,0.14258,0.14258
12/17/2019,0.14274,N/A,0.14274,0.14274,0.14274
12/16/2019,0.143031,N/A,0.143031,0.143031,0.143031
12/13/2019,0.1431,1,0.1425,0.1425,0.1425
12/12/2019,0.1426,N/A,0.1426,0.1426,0.1426
12/11/2019,0.14217,N/A,0.14217,0.14217,0.14217
12/10/2019,0.14222,N/A,0.14222,0.14222,0.14222
12/09/2019,0.14213,N/A,0.14213,0.14213,0.14213
12/06/2019,0.14235,N/A,0.14235,0.14235,0.14235
12/05/2019,0.1421,N/A,0.1421,0.1421,0.1421
12/04/2019,0.14184,N/A,0.14184,0.14184,0.14184
12/03/2019,0.1416,N/A,0.1416,0.1416,0.1416
12/02/2019,0.14197,N/A,0.14197,0.14197,0.14197
11/29/2019,0.14223,N/A,0.14223,0.14223,0.14223
11/27/2019,0.14247,N/A,0.14247,0.14247,0.14247
11/26/2019,0.14253,N/A,0.14253,0.14253,0.14253
11/25/2019,0.14215,N/A,0.14215,0.14215,0.14215
11/22/2019,0.14203,N/A,0.14203,0.14203,0.14203
11/21/2019,0.14227,N/A,0.14227,0.14227,0.14227
11/20/2019,0.14217,N/A,0.14217,0.14217,0.14217
11/19/2019,0.14237,N/A,0.14237,0.14237,0.14237
11/18/2019,0.14232,N/A,0.14232,0.14232,0.14232
11/15/2019,0.1427,N/A,0.1427,0.1427,0.1427
11/14/2019,0.14232,N/A,0.14232,0.14232,0.14232
11/13/2019,0.14211,N/A,0.14211,0.14211,0.14211
11/12/2019,0.14239,N/A,0.14239,0.14239,0.14239
11/11/2019,0.14262,N/A,0.14262,0.14262,0.14262
11/08/2019,0.14297,N/A,0.14297,0.14297,0.14297
11/07/2019,0.14329,N/A,0.14329,0.14329,0.14329
11/06/2019,0.14248,N/A,0.14248,0.14248,0.14248
11/05/2019,0.14271,N/A,0.14271,0.14271,0.14271
11/04/2019,0.14206,N/A,0.14206,0.14206,0.14206
11/01/2019,0.14192,N/A,0.14192,0.14192,0.14192
10/31/2019,0.14176,N/A,0.14176,0.14176,0.14176
10/30/2019,0.14166,N/A,0.14166,0.14166,0.14166
10/29/2019,0.14149,N/A,0.14149,0.14149,0.14149
10/28/2019,0.14161,N/A,0.14161,0.14161,0.14161
10/25/2019,0.14185,N/A,0.14185,0.14185,0.14185
10/24/2019,0.14149,N/A,0.14149,0.14149,0.14149
10/23/2019,0.14163,N/A,0.14163,0.14163,0.14163
10/22/2019,0.14132,N/A,0.14132,0.14132,0.14132
10/21/2019,0.14145,N/A,0.14145,0.14145,0.14145
10/18/2019,0.14141,N/A,0.14141,0.14141,0.14141
10/17/2019,0.14128,N/A,0.14128,0.14128,0.14128
10/16/2019,0.14095,N/A,0.14095,0.14095,0.14095
10/15/2019,0.14124,N/A,0.14124,0.14124,0.14124
10/14/2019,0.1415,N/A,0.1415,0.1415,0.1415
10/11/2019,0.14134,N/A,0.14134,0.14134,0.14134
10/10/2019,0.14066,N/A,0.14066,0.14066,0.14066
10/09/2019,0.14026,N/A,0.14026,0.14026,0.14026
10/08/2019,0.14057,N/A,0.14057,0.14057,0.14057
10/07/2019,0.14025,N/A,0.14025,0.14025,0.14025
10/04/2019,0.14068,1,0.14031,0.14031,0.14031
10/03/2019,0.14031,N/A,0.14031,0.14031,0.14031
10/02/2019,0.13997,N/A,0.13997,0.13997,0.13997
10/01/2019,0.14,N/A,0.14,0.14,0.14
09/30/2019,0.14074,N/A,0.14074,0.14074,0.14074
09/27/2019,0.14004,1,0.13956,0.13956,0.13956
09/26/2019,0.14038,N/A,0.14038,0.14038,0.14038
09/25/2019,0.1412,N/A,0.1412,0.1412,0.1412
09/24/2019,0.14063,N/A,0.14063,0.14063,0.14063
09/23/2019,0.14057,N/A,0.14057,0.14057,0.14057
09/20/2019,0.14033,N/A,0.14033,0.14033,0.14033
09/19/2019,0.14074,N/A,0.14074,0.14074,0.14074
09/18/2019,0.14099,N/A,0.14099,0.14099,0.14099
09/17/2019,0.14091,N/A,0.14091,0.14091,0.14091
09/16/2019,0.14134,N/A,0.14134,0.14134,0.14134
09/13/2019,0.14172,N/A,0.14172,0.14172,0.14172
09/12/2019,0.14136,N/A,0.14136,0.14136,0.14136
09/11/2019,0.1405,N/A,0.1405,0.1405,0.1405
09/10/2019,0.14048,N/A,0.14048,0.14048,0.14048
09/09/2019,0.14037,N/A,0.14037,0.14037,0.14037
09/06/2019,0.14065,N/A,0.14065,0.14065,0.14065
09/05/2019,0.14,N/A,0.14,0.14,0.14
09/04/2019,0.13991,N/A,0.13991,0.13991,0.13991
09/03/2019,0.13919,N/A,0.13919,0.13919,0.13919
08/30/2019,0.13936,N/A,0.13936,0.13936,0.13936
08/29/2019,0.13968,N/A,0.13968,0.13968,0.13968
08/28/2019,0.13929,N/A,0.13929,0.13929,0.13929
08/27/2019,0.13921,N/A,0.13921,0.13921,0.13921
08/26/2019,0.13917,N/A,0.13917,0.13917,0.13917
08/23/2019,0.13978,N/A,0.13978,0.13978,0.13978
08/22/2019,0.14075,N/A,0.14075,0.14075,0.14075
08/21/2019,0.14101,N/A,0.14101,0.14101,0.14101
08/20/2019,0.14107,N/A,0.14107,0.14107,0.14107
08/19/2019,0.14119,N/A,0.14119,0.14119,0.14119
08/16/2019,0.14162,N/A,0.14162,0.14162,0.14162
08/15/2019,0.14155,N/A,0.14155,0.14155,0.14155
08/14/2019,0.14147,1,0.14195,0.14195,0.14195
08/13/2019,0.14235,N/A,0.14235,0.14235,0.14235
08/12/2019,0.14068,N/A,0.14068,0.14068,0.14068
08/09/2019,0.14076,N/A,0.14076,0.14076,0.14076
08/08/2019,0.14124,N/A,0.14124,0.14124,0.14124
08/07/2019,0.14118,N/A,0.14118,0.14118,0.14118
08/06/2019,0.14161,N/A,0.14161,0.14161,0.14161
08/05/2019,0.14072,N/A,0.14072,0.14072,0.14072
08/02/2019,0.14324,N/A,0.14324,0.14324,0.14324
08/01/2019,0.14388,N/A,0.14388,0.14388,0.14388
07/31/2019,0.14497,N/A,0.14497,0.14497,0.14497
07/30/2019,0.14503,N/A,0.14503,0.14503,0.14503
07/29/2019,0.14497,N/A,0.14497,0.14497,0.14497
07/26/2019,0.14515,N/A,0.14515,0.14515,0.14515
07/25/2019,0.14534,N/A,0.14534,0.14534,0.14534
07/24/2019,0.14529,N/A,0.14529,0.14529,0.14529
07/23/2019,0.14515,N/A,0.14515,0.14515,0.14515
07/22/2019,0.14513,N/A,0.14513,0.14513,0.14513
07/19/2019,0.14516,N/A,0.14516,0.14516,0.14516
07/18/2019,0.14533,N/A,0.14533,0.14533,0.14533
07/17/2019,0.14527,N/A,0.14527,0.14527,0.14527
07/16/2019,0.14518,N/A,0.14518,0.14518,0.14518
07/15/2019,0.14534,N/A,0.14534,0.14534,0.14534
07/12/2019,0.14524,N/A,0.14524,0.14524,0.14524
07/11/2019,0.14536,N/A,0.14536,0.14536,0.14536
07/10/2019,0.14545,N/A,0.14545,0.14545,0.14545
07/09/2019,0.14499,N/A,0.14499,0.14499,0.14499
07/08/2019,0.14508,N/A,0.14508,0.14508,0.14508
07/05/2019,0.14497,N/A,0.14497,0.14497,0.14497
07/03/2019,0.14517,N/A,0.14517,0.14517,0.14517
07/02/2019,0.14508,N/A,0.14508,0.14508,0.14508
07/01/2019,0.1455,N/A,0.1455,0.1455,0.1455
06/28/2019,0.14531,N/A,0.14531,0.14531,0.14531
06/27/2019,0.14527,N/A,0.14527,0.14527,0.14527
06/26/2019,0.14497,N/A,0.14497,0.14497,0.14497
06/25/2019,0.14492,N/A,0.14492,0.14492,0.14492
06/24/2019,0.14513,N/A,0.14513,0.14513,0.14513
06/21/2019,0.14523,N/A,0.14523,0.14523,0.14523
06/20/2019,0.14535,N/A,0.14535,0.14535,0.14535
06/19/2019,0.14442,N/A,0.14442,0.14442,0.14442
06/18/2019,0.14449,N/A,0.14449,0.14449,0.14449
06/17/2019,0.14387,N/A,0.14387,0.14387,0.14387
06/14/2019,0.14374,N/A,0.14374,0.14374,0.14374
06/13/2019,0.14379,N/A,0.14379,0.14379,0.14379
06/12/2019,0.14378,N/A,0.14378,0.14378,0.14378
06/11/2019,0.144,N/A,0.144,0.144,0.144
06/10/2019,0.14379,N/A,0.14379,0.14379,0.14379
06/07/2019,0.14369,N/A,0.14369,0.14369,0.14369
06/06/2019,0.14411,N/A,0.14411,0.14411,0.14411
06/05/2019,0.14398,N/A,0.14398,0.14398,0.14398
06/04/2019,0.14422,N/A,0.14422,0.14422,0.14422
06/03/2019,0.14418,N/A,0.14418,0.14418,0.14418
05/31/2019,0.14383,N/A,0.14383,0.14383,0.14383
05/30/2019,0.14396,N/A,0.14396,0.14396,0.14396
05/29/2019,0.14386,N/A,0.14386,0.14386,0.14386
05/28/2019,0.14411,N/A,0.14411,0.14411,0.14411
05/24/2019,0.14419,N/A,0.14419,0.14419,0.14419
05/23/2019,0.14392,N/A,0.14392,0.14392,0.14392
05/22/2019,0.14385,N/A,0.14385,0.14385,0.14385
05/21/2019,0.14455,N/A,0.14455,0.14455,0.14455
05/20/2019,0.14444,1,0.145,0.145,0.145
05/17/2019,0.14427,N/A,0.14427,0.14427,0.14427
05/16/2019,0.14456,N/A,0.14456,0.14456,0.14456
05/15/2019,0.14504,N/A,0.14504,0.14504,0.14504
05/14/2019,0.14492,N/A,0.14492,0.14492,0.14492
05/13/2019,0.14487,N/A,0.14487,0.14487,0.14487
05/10/2019,0.14608,N/A,0.14608,0.14608,0.14608
05/09/2019,0.14659,N/A,0.14659,0.14659,0.14659
05/08/2019,0.14741,N/A,0.14741,0.14741,0.14741
05/07/2019,0.14759,N/A,0.14759,0.14759,0.14759
05/06/2019,0.14786,N/A,0.14786,0.14786,0.14786
05/03/2019,0.14854,N/A,0.14854,0.14854,0.14854
05/02/2019,0.14838,N/A,0.14838,0.14838,0.14838
05/01/2019,0.14864,N/A,0.14864,0.14864,0.14864
04/30/2019,0.14854,N/A,0.14854,0.14854,0.14854
04/29/2019,0.14849,N/A,0.14849,0.14849,0.14849
04/26/2019,0.1484,N/A,0.1484,0.1484,0.1484
04/25/2019,0.14808,1,0.14816,0.14816,0.14816
04/24/2019,0.14837,N/A,0.14837,0.14837,0.14837
04/23/2019,0.14853,N/A,0.14853,0.14853,0.14853
04/22/2019,0.14888,N/A,0.14888,0.14888,0.14888
04/18/2019,0.14892,N/A,0.14892,0.14892,0.14892
04/17/2019,0.14959,N/A,0.14959,0.14959,0.14959
04/16/2019,0.1489,N/A,0.1489,0.1489,0.1489
04/15/2019,0.14899,N/A,0.14899,0.14899,0.14899
04/12/2019,0.14897,N/A,0.14897,0.14897,0.14897
04/11/2019,0.1485,N/A,0.1485,0.1485,0.1485
04/10/2019,0.14875,N/A,0.14875,0.14875,0.14875
04/09/2019,0.14877,N/A,0.14877,0.14877,0.14877
04/08/2019,0.14878,N/A,0.14878,0.14878,0.14878
04/05/2019,0.14895,N/A,0.14895,0.14895,0.14895
04/04/2019,0.14887,N/A,0.14887,0.14887,0.14887
04/03/2019,0.14883,N/A,0.14883,0.14883,0.14883
04/02/2019,0.14855,N/A,0.14855,0.14855,0.14855
04/01/2019,0.14867,N/A,0.14867,0.14867,0.14867
03/29/2019,0.14864,N/A,0.14864,0.14864,0.14864
03/28/2019,0.14829,N/A,0.14829,0.14829,0.14829
03/27/2019,0.1483,N/A,0.1483,0.1483,0.1483
03/26/2019,0.14868,N/A,0.14868,0.14868,0.14868
03/25/2019,0.14877,N/A,0.14877,0.14877,0.14877
03/22/2019,0.14861,N/A,0.14861,0.14861,0.14861
03/21/2019,0.14884,N/A,0.14884,0.14884,0.14884
03/20/2019,0.14953,N/A,0.14953,0.14953,0.14953
03/19/2019,0.14874,N/A,0.14874,0.14874,0.14874
03/18/2019,0.14864,N/A,0.14864,0.14864,0.14864
03/15/2019,0.14884,N/A,0.14884,0.14884,0.14884
03/14/2019,0.14869,N/A,0.14869,0.14869,0.14869
03/13/2019,0.14899,N/A,0.14899,0.14899,0.14899
03/12/2019,0.14896,N/A,0.14896,0.14896,0.14896
03/11/2019,0.14843,N/A,0.14843,0.14843,0.14843
03/08/2019,0.14842,N/A,0.14842,0.14842,0.14842
03/07/2019,0.14842,N/A,0.14842,0.14842,0.14842
03/06/2019,0.14875,N/A,0.14875,0.14875,0.14875
03/05/2019,0.14898,N/A,0.14898,0.14898,0.14898
03/04/2019,0.14889,N/A,0.14889,0.14889,0.14889
03/01/2019,0.1487,N/A,0.1487,0.1487,0.1487
02/28/2019,0.14906,N/A,0.14906,0.14906,0.14906
02/27/2019,0.14939,N/A,0.14939,0.14939,0.14939
02/26/2019,0.14934,N/A,0.14934,0.14934,0.14934
02/25/2019,0.14942,N/A,0.14942,0.14942,0.14942
02/22/2019,0.14908,N/A,0.14908,0.14908,0.14908
02/21/2019,0.14857,N/A,0.14857,0.14857,0.14857
02/20/2019,0.14881,N/A,0.14881,0.14881,0.14881
02/19/2019,0.14816,N/A,0.14816,0.14816,0.14816
02/15/2019,0.14761,N/A,0.14761,0.14761,0.14761
02/14/2019,0.14749,N/A,0.14749,0.14749,0.14749
02/13/2019,0.14734,N/A,0.14734,0.14734,0.14734
02/12/2019,0.1475,N/A,0.1475,0.1475,0.1475
02/11/2019,0.14693,N/A,0.14693,0.14693,0.14693
02/08/2019,0.1473,N/A,0.1473,0.1473,0.1473
02/07/2019,0.14723,N/A,0.14723,0.14723,0.14723
02/06/2019,0.14735,N/A,0.14735,0.14735,0.14735
02/05/2019,0.14768,N/A,0.14768,0.14768,0.14768
02/04/2019,0.1474,N/A,0.1474,0.1474,0.1474
02/01/2019,0.14786,N/A,0.14786,0.14786,0.14786
01/31/2019,0.14926,N/A,0.14926,0.14926,0.14926
01/30/2019,0.14936,N/A,0.14936,0.14936,0.14936
01/29/2019,0.14836,N/A,0.14836,0.14836,0.14836
01/28/2019,0.1482,N/A,0.1482,0.1482,0.1482
01/25/2019,0.14823,N/A,0.14823,0.14823,0.14823
01/24/2019,0.14733,N/A,0.14733,0.14733,0.14733
01/23/2019,0.14731,N/A,0.14731,0.14731,0.14731
01/22/2019,0.14683,N/A,0.14683,0.14683,0.14683
01/18/2019,0.14702,N/A,0.14702,0.14702,0.14702
01/17/2019,0.14751,N/A,0.14751,0.14751,0.14751
01/16/2019,0.14791,N/A,0.14791,0.14791,0.14791
01/15/2019,0.1475,N/A,0.1475,0.1475,0.1475
01/14/2019,0.14815,N/A,0.14815,0.14815,0.14815
01/11/2019,0.14815,N/A,0.14815,0.14815,0.14815
01/10/2019,0.14744,N/A,0.14744,0.14744,0.14744
01/09/2019,0.14662,N/A,0.14662,0.14662,0.14662
01/08/2019,0.14598,N/A,0.14598,0.14598,0.14598
01/07/2019,0.14614,N/A,0.14614,0.14614,0.14614
01/04/2019,0.14583,N/A,0.14583,0.14583,0.14583
01/03/2019,0.14557,N/A,0.14557,0.14557,0.14557
01/02/2019,0.14556,N/A,0.14556,0.14556,0.14556
12/31/2018,0.14568,N/A,0.14568,0.14568,0.14568
12/28/2018,0.14534,N/A,0.14534,0.14534,0.14534
12/27/2018,0.14547,N/A,0.14547,0.14547,0.14547
12/26/2018,0.14522,N/A,0.14522,0.14522,0.14522
12/24/2018,0.14481,N/A,0.14481,0.14481,0.14481
12/21/2018,0.14454,N/A,0.14454,0.14454,0.14454
12/20/2018,0.14515,N/A,0.14515,0.14515,0.14515
12/19/2018,0.14485,N/A,0.14485,0.14485,0.14485
12/18/2018,0.14507,N/A,0.14507,0.14507,0.14507
12/17/2018,0.14496,N/A,0.14496,0.14496,0.14496
12/14/2018,0.14496,N/A,0.14496,0.14496,0.14496
12/13/2018,0.14555,N/A,0.14555,0.14555,0.14555
12/12/2018,0.14533,N/A,0.14533,0.14533,0.14533
12/11/2018,0.14494,N/A,0.14494,0.14494,0.14494
12/10/2018,0.14467,N/A,0.14467,0.14467,0.14467
12/07/2018,0.14528,N/A,0.14528,0.14528,0.14528
12/06/2018,0.14526,N/A,0.14526,0.14526,0.14526
12/04/2018,0.14575,N/A,0.14575,0.14575,0.14575
12/03/2018,0.1453,N/A,0.1453,0.1453,0.1453
11/30/2018,0.14388,N/A,0.14388,0.14388,0.14388
11/29/2018,0.14417,N/A,0.14417,0.14417,0.14417
11/28/2018,0.14413,N/A,0.14413,0.14413,0.14413
11/27/2018,0.14372,N/A,0.14372,0.14372,0.14372
11/26/2018,0.14403,N/A,0.14403,0.14403,0.14403
11/23/2018,0.14392,N/A,0.14392,0.14392,0.14392
11/21/2018,0.14433,N/A,0.14433,0.14433,0.14433
11/20/2018,0.14395,N/A,0.14395,0.14395,0.14395
11/19/2018,0.14417,N/A,0.14417,0.14417,0.14417
11/16/2018,0.14442,N/A,0.14442,0.14442,0.14442
11/15/2018,0.14432,N/A,0.14432,0.14432,0.14432
11/14/2018,0.14396,N/A,0.14396,0.14396,0.14396
11/13/2018,0.14386,N/A,0.14386,0.14386,0.14386
11/12/2018,0.14341,N/A,0.14341,0.14341,0.14341
11/09/2018,0.14385,N/A,0.14385,0.14385,0.14385
11/08/2018,0.1441,N/A,0.1441,0.1441,0.1441
11/07/2018,0.14454,N/A,0.14454,0.14454,0.14454
11/06/2018,0.14443,N/A,0.14443,0.14443,0.14443
11/05/2018,0.14458,N/A,0.14458,0.14458,0.14458
11/02/2018,0.14492,N/A,0.14492,0.14492,0.14492
11/01/2018,0.14448,N/A,0.14448,0.14448,0.14448
10/31/2018,0.14312,N/A,0.14312,0.14312,0.14312
10/30/2018,0.14321,N/A,0.14321,0.14321,0.14321
10/29/2018,0.14327,N/A,0.14327,0.14327,0.14327
10/26/2018,0.14359,N/A,0.14359,0.14359,0.14359
10/25/2018,0.14353,N/A,0.14353,0.14353,0.14353
10/24/2018,0.14353,N/A,0.14353,0.14353,0.14353
10/23/2018,0.1438,N/A,0.1438,0.1438,0.1438
10/22/2018,0.14372,N/A,0.14372,0.14372,0.14372
10/19/2018,0.14386,N/A,0.14386,0.14386,0.14386
10/18/2018,0.14356,N/A,0.14356,0.14356,0.14356
10/17/2018,0.14406,N/A,0.14406,0.14406,0.14406
10/16/2018,0.14436,N/A,0.14436,0.14436,0.14436
10/15/2018,0.14415,N/A,0.14415,0.14415,0.14415
10/12/2018,0.14399,N/A,0.14399,0.14399,0.14399
10/11/2018,0.14469,N/A,0.14469,0.14469,0.14469
10/10/2018,0.14368,N/A,0.14368,0.14368,0.14368
10/09/2018,0.14391,N/A,0.14391,0.14391,0.14391
10/08/2018,0.1434,N/A,0.1434,0.1434,0.1434
10/05/2018,0.14404,N/A,0.14404,0.14404,0.14404
10/04/2018,0.14431,N/A,0.14431,0.14431,0.14431
10/03/2018,0.14452,N/A,0.14452,0.14452,0.14452
10/02/2018,0.14468,N/A,0.14468,0.14468,0.14468
10/01/2018,0.14466,N/A,0.14466,0.14466,0.14466
09/28/2018,0.14483,N/A,0.14483,0.14483,0.14483
09/27/2018,0.14478,N/A,0.14478,0.14478,0.14478
09/26/2018,0.14479,N/A,0.14479,0.14479,0.14479
09/25/2018,0.14491,N/A,0.14491,0.14491,0.14491
09/24/2018,0.14495,N/A,0.14495,0.14495,0.14495
09/21/2018,0.14532,N/A,0.14532,0.14532,0.14532
09/20/2018,0.14563,N/A,0.14563,0.14563,0.14563
09/19/2018,0.14527,N/A,0.14527,0.14527,0.14527
09/18/2018,0.14508,N/A,0.14508,0.14508,0.14508
09/17/2018,0.14503,N/A,0.14503,0.14503,0.14503
09/14/2018,0.14487,N/A,0.14487,0.14487,0.14487
09/13/2018,0.14562,N/A,0.14562,0.14562,0.14562
09/12/2018,0.14569,N/A,0.14569,0.14569,0.14569
09/11/2018,0.14471,N/A,0.14471,0.14471,0.14471
09/10/2018,0.1449,N/A,0.1449,0.1449,0.1449
09/07/2018,0.1449,N/A,0.1449,0.1449,0.1449
09/06/2018,0.14554,N/A,0.14554,0.14554,0.14554
09/05/2018,0.14571,N/A,0.14571,0.14571,0.14571
09/04/2018,0.14563,N/A,0.14563,0.14563,0.14563
08/31/2018,0.14572,N/A,0.14572,0.14572,0.14572
08/30/2018,0.14521,N/A,0.14521,0.14521,0.14521
08/29/2018,0.14618,N/A,0.14618,0.14618,0.14618
08/28/2018,0.14671,N/A,0.14671,0.14671,0.14671
08/27/2018,0.14666,N/A,0.14666,0.14666,0.14666
08/24/2018,0.14653,N/A,0.14653,0.14653,0.14653
08/23/2018,0.14465,N/A,0.14465,0.14465,0.14465
08/22/2018,0.14551,N/A,0.14551,0.14551,0.14551
08/21/2018,0.14589,N/A,0.14589,0.14589,0.14589
08/20/2018,0.14566,N/A,0.14566,0.14566,0.14566
08/17/2018,0.14584,N/A,0.14584,0.14584,0.14584
08/16/2018,0.14497,N/A,0.14497,0.14497,0.14497
08/15/2018,0.14364,5,0.14307,0.14307,0.14265
08/14/2018,0.14463,N/A,0.14463,0.14463,0.14463
08/13/2018,0.14459,N/A,0.14459,0.14459,0.14459
08/10/2018,0.14527,N/A,0.14527,0.14527,0.14527
08/09/2018,0.14584,N/A,0.14584,0.14584,0.14584
08/08/2018,0.14624,N/A,0.14624,0.14624,0.14624
08/07/2018,0.14631,N/A,0.14631,0.14631,0.14631
08/06/2018,0.14534,N/A,0.14534,0.14534,0.14534
08/03/2018,0.14572,N/A,0.14572,0.14572,0.14572
08/02/2018,0.14514,N/A,0.14514,0.14514,0.14514
08/01/2018,0.14594,N/A,0.14594,0.14594,0.14594
07/31/2018,0.14688,N/A,0.14688,0.14688,0.14688
07/30/2018,0.14617,N/A,0.14617,0.14617,0.14617
07/27/2018,0.14626,N/A,0.14626,0.14626,0.14626
07/26/2018,0.14647,N/A,0.14647,0.14647,0.14647
07/25/2018,0.14729,N/A,0.14729,0.14729,0.14729
07/24/2018,0.14627,N/A,0.14627,0.14627,0.14627
07/23/2018,0.14612,N/A,0.14612,0.14612,0.14612
07/20/2018,0.14682,N/A,0.14682,0.14682,0.14682
07/19/2018,0.14695,N/A,0.14695,0.14695,0.14695
07/18/2018,0.14753,N/A,0.14753,0.14753,0.14753
07/17/2018,0.14808,N/A,0.14808,0.14808,0.14808
07/16/2018,0.14857,N/A,0.14857,0.14857,0.14857
07/13/2018,0.14829,N/A,0.14829,0.14829,0.14829
07/12/2018,0.14883,N/A,0.14883,0.14883,0.14883
07/11/2018,0.14812,N/A,0.14812,0.14812,0.14812
07/10/2018,0.14994,N/A,0.14994,0.14994,0.14994
07/09/2018,0.15017,N/A,0.15017,0.15017,0.15017
07/06/2018,0.14938,N/A,0.14938,0.14938,0.14938
07/05/2018,0.15054,N/A,0.15054,0.15054,0.15054
07/03/2018,0.15008,N/A,0.15008,0.15008,0.15008
07/02/2018,0.14978,N/A,0.14978,0.14978,0.14978
06/29/2018,0.15086,N/A,0.15086,0.15086,0.15086
06/28/2018,0.15075,N/A,0.15075,0.15075,0.15075
06/27/2018,0.15105,N/A,0.15105,0.15105,0.15105
06/26/2018,0.15193,N/A,0.15193,0.15193,0.15193
06/25/2018,0.15282,N/A,0.15282,0.15282,0.15282
06/22/2018,0.15359,N/A,0.15359,0.15359,0.15359
06/21/2018,0.15364,N/A,0.15364,0.15364,0.15364
06/20/2018,0.15402,N/A,0.15402,0.15402,0.15402
06/19/2018,0.15393,N/A,0.15393,0.15393,0.15393
06/18/2018,0.15451,N/A,0.15451,0.15451,0.15451
06/15/2018,0.15508,N/A,0.15508,0.15508,0.15508
06/14/2018,0.15644,N/A,0.15644,0.15644,0.15644
06/13/2018,0.15613,N/A,0.15613,0.15613,0.15613
